id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
319004,0,24,1,28,0,0,1,39823,26,174,1
319010,1,51,1,28,0,0,1,2630,26,119,1
319017,0,23,1,41,0,1,1,23068,152,290,1
319021,1,29,1,15,0,1,1,2630,163,125,1
319027,0,36,1,38,0,0,1,2630,124,207,1
319034,1,29,1,50,0,1,1,2630,154,85,1
319037,1,47,1,28,0,0,1,43256,26,71,1
319046,1,22,1,29,0,1,1,42789,124,188,1
319070,0,30,1,41,0,1,1,29686,152,72,1
319092,0,43,1,46,0,0,1,30566,154,148,1
319103,0,67,1,28,0,0,1,68153,26,219,1
319124,1,47,1,47,0,0,1,33874,124,239,1
319137,0,48,1,8,0,2,1,40748,124,136,1
319143,1,57,1,30,0,0,1,2630,124,72,1
319144,1,33,1,28,0,2,1,26994,124,181,1
319155,0,71,1,48,0,0,1,2630,26,186,1
319156,1,33,1,49,0,1,1,28322,152,272,1
319159,0,47,1,46,0,0,1,30381,124,219,1
319160,1,40,1,28,0,0,1,32558,26,102,1
319161,0,45,1,11,0,0,1,32335,122,219,1
319162,0,37,1,31,0,0,1,2630,124,89,1
319178,1,40,1,28,0,0,1,2630,124,230,1
319183,0,39,1,41,0,0,1,25974,26,103,1
319192,1,31,1,28,0,1,1,34445,124,176,1
319194,1,43,1,41,0,0,1,2630,124,75,1
319210,0,41,1,28,0,0,1,30485,124,296,1
319224,1,40,1,28,0,0,1,29161,124,267,1
319239,1,43,1,31,0,0,0,2630,157,181,1
319262,0,46,1,29,0,0,1,50951,26,81,1
319263,1,34,1,30,0,0,1,2630,156,294,1
319278,1,34,1,28,0,0,1,46812,26,206,1
319283,0,35,1,28,0,0,1,41381,26,260,1
319286,1,32,1,46,0,0,1,30435,26,92,1
319289,0,62,1,28,0,0,1,45515,26,251,1
319292,1,31,1,14,0,1,1,35274,152,86,1
319297,1,57,1,30,0,0,1,48581,26,225,1
319302,1,30,1,2,0,0,1,2630,163,282,1
319316,1,27,1,28,0,0,1,33759,156,73,1
319322,1,42,1,26,0,0,1,33527,124,26,1
319340,1,44,1,28,0,0,1,37732,26,255,1
319350,1,50,1,28,0,0,1,39057,26,73,1
319364,0,59,1,11,0,0,1,47812,26,231,1
319375,0,39,1,28,0,0,1,26460,23,80,1
319383,1,49,1,3,0,0,1,20667,163,212,1
319391,1,50,1,30,0,0,1,48325,26,129,1
319392,0,38,1,46,0,0,1,2630,157,157,1
319398,1,30,1,23,0,1,1,29137,26,283,1
319399,1,44,1,41,0,0,1,2630,26,180,1
319400,1,51,1,28,0,0,1,39274,124,35,1
319401,1,38,1,46,0,0,1,2630,154,159,1
319404,0,43,1,17,0,0,1,57393,124,187,1
319410,0,28,1,30,0,1,0,29552,158,110,1
319411,0,49,1,28,0,2,1,48779,125,218,1
319429,1,52,1,28,0,0,1,47306,124,139,1
319433,1,41,1,28,0,2,1,43999,124,208,1
319435,1,47,1,28,0,0,1,2630,156,233,1
319437,1,38,1,28,0,0,1,29321,124,146,1
319463,0,27,1,28,0,1,1,35074,155,105,1
319466,1,74,1,28,0,0,1,35408,23,111,1
319476,1,43,1,28,0,0,1,34625,26,222,1
319486,1,48,1,48,0,0,1,2630,124,106,1
319498,1,42,1,28,0,0,1,68184,154,286,1
319502,0,35,1,41,0,0,1,38003,106,277,1
319506,0,29,1,14,0,1,1,27868,156,123,1
319514,1,48,1,41,0,0,1,38365,26,103,1
319526,1,43,1,28,0,0,1,60694,147,100,1
319541,1,66,1,28,0,0,1,28504,26,47,1
319561,1,56,1,41,0,0,1,36377,154,121,1
319568,1,48,1,37,0,0,1,2630,124,77,1
319585,1,25,1,26,0,0,1,38388,124,181,1
319595,0,47,1,29,0,0,1,34176,26,248,1
319607,0,24,1,33,0,1,1,2630,151,62,1
319612,1,22,1,47,0,1,1,33805,152,262,1
319613,1,53,1,29,0,0,1,31226,124,130,1
319621,1,45,1,43,0,0,1,23764,124,32,1
319622,1,49,1,29,0,0,1,39353,124,249,1
319626,0,43,1,28,0,0,1,2630,125,143,1
319637,1,45,1,48,0,0,1,2630,3,236,1
319639,0,26,1,3,0,1,1,2630,152,201,1
319643,0,38,1,36,0,0,1,2630,156,179,1
319679,1,40,1,8,0,0,1,22985,26,257,1
319681,0,73,1,50,0,0,1,40010,8,55,1
319684,1,32,1,3,0,0,1,29144,155,66,1
319685,0,43,1,45,0,0,1,24112,124,190,1
319691,0,27,1,28,0,1,1,60525,163,165,1
319695,1,49,1,28,0,0,1,44048,26,89,1
319713,0,59,1,28,0,0,1,39375,26,76,1
319748,1,55,1,28,0,2,1,54119,26,16,1
319754,0,43,1,28,0,0,1,30866,26,220,1
319764,1,49,1,36,0,0,1,2630,124,243,1
319792,1,21,1,33,0,1,1,25330,152,135,1
319793,0,53,1,11,0,0,1,30290,152,67,1
319795,0,34,1,28,0,0,1,43070,124,253,1
319820,1,39,1,28,0,0,1,34722,26,31,1
319844,1,23,1,37,0,1,1,31264,152,297,1
319851,0,29,1,28,0,1,1,25772,124,294,1
319862,0,43,1,8,0,0,1,42926,26,90,1
319864,1,42,1,28,0,0,1,23220,124,39,1
319868,1,44,1,46,0,0,1,25023,21,45,1
319870,1,32,1,46,0,1,1,45067,11,252,1
319871,0,44,1,28,0,0,1,41165,124,64,1
319875,1,53,1,33,0,0,1,23436,26,269,1
319892,0,37,1,12,0,0,1,25309,155,156,1
319893,0,27,1,38,0,0,1,30725,154,236,1
319901,0,21,1,46,0,1,1,24155,152,296,1
319902,0,39,1,36,0,0,1,35757,156,157,1
319903,0,68,1,28,0,0,1,48149,122,61,1
319905,0,40,1,11,0,0,1,32018,26,240,1
319906,1,48,1,28,0,0,1,40936,4,109,1
319907,1,52,1,28,0,0,1,46545,26,241,1
319908,1,32,1,21,0,1,1,2630,156,185,1
319916,1,40,1,36,0,0,1,28733,124,295,1
319917,1,48,1,2,0,0,1,22243,26,286,1
319921,0,42,1,8,0,0,1,41935,124,158,1
319923,0,30,1,28,0,0,1,39389,26,31,1
319925,0,36,1,28,0,0,1,40925,26,38,1
319932,0,21,1,8,0,1,1,44873,152,257,1
319935,1,55,1,28,0,0,1,42207,26,33,1
319940,1,42,1,28,0,0,1,45073,124,278,1
319941,1,59,1,28,0,2,1,51326,26,216,1
319943,1,39,1,41,0,0,1,38212,124,224,1
319953,1,33,1,41,0,1,1,26900,124,99,1
319962,1,37,1,30,0,0,1,24893,124,32,1
319980,1,34,1,28,0,0,1,33397,26,22,1
319992,1,28,1,7,0,0,1,30267,163,71,1
320027,0,43,1,26,0,0,1,36056,124,21,1
320030,1,41,1,28,0,0,1,43791,124,200,1
320049,0,44,1,28,0,0,1,35496,26,130,1
320064,1,47,1,28,0,0,1,58855,124,168,1
320067,0,38,1,33,0,0,1,2630,124,169,1
320069,0,43,1,39,0,2,1,32605,26,230,1
320070,0,40,1,38,0,0,1,43503,124,287,1
320076,1,62,1,28,0,0,1,62441,26,280,1
320077,0,43,1,28,0,0,1,2630,26,193,1
320081,0,24,1,15,0,1,1,27624,152,14,1
320088,1,31,1,28,0,0,1,48526,124,81,1
320093,1,47,1,28,0,0,1,44921,13,46,1
320094,1,64,1,8,0,0,1,41178,26,38,1
320103,0,41,1,39,0,0,1,28811,26,21,1
320104,1,45,1,50,0,0,1,32410,18,165,1
320122,1,28,1,28,0,1,1,34847,152,15,1
320129,0,23,1,41,0,1,1,2630,122,98,1
320142,0,37,1,28,0,0,1,49521,26,111,1
320164,1,32,1,46,0,0,1,26894,124,38,1
320171,0,22,1,45,0,1,1,2630,26,124,1
320174,0,52,1,28,0,2,1,41748,124,150,1
320184,1,40,1,28,0,0,1,35723,124,202,1
320187,1,38,1,18,0,0,1,2630,157,228,1
320188,0,48,1,28,0,0,1,2630,26,30,1
320219,1,23,1,32,0,1,1,37063,152,112,1
320223,1,56,1,28,0,0,1,74129,26,58,1
320225,0,58,1,47,0,0,1,2630,26,233,1
320226,1,36,1,28,0,0,1,48958,26,147,1
320228,0,39,1,17,0,0,0,2630,124,13,1
320264,1,44,1,45,0,0,1,26509,29,63,1
320268,1,48,1,18,0,0,1,26583,26,71,1
320270,1,47,1,41,0,0,1,45493,124,297,1
320271,1,36,1,28,0,0,1,40023,122,144,1
320275,1,35,1,12,0,0,1,28830,124,117,1
320276,1,29,1,28,0,0,1,48622,155,97,1
320288,0,51,1,28,0,0,1,55288,26,166,1
320291,1,46,1,28,0,0,1,87498,124,161,1
320292,1,61,1,28,0,2,1,56760,124,257,1
320293,1,26,1,3,0,0,1,23022,155,33,1
320305,1,29,1,29,0,0,1,29412,124,22,1
320310,1,51,1,28,0,0,1,45301,26,31,1
320313,0,55,1,28,0,0,1,50332,26,125,1
320314,0,51,1,11,0,0,1,27581,163,70,1
320317,1,38,1,29,0,0,1,26664,124,289,1
320328,0,41,1,24,1,0,0,31249,26,250,1
320344,1,44,1,41,0,0,1,26524,122,87,1
320382,1,31,1,39,0,1,1,40747,124,42,1
320401,0,20,1,6,0,1,1,24366,160,10,1
320403,1,53,1,28,0,0,1,2630,26,262,1
320410,1,43,1,2,0,0,1,29220,124,161,1
320414,1,36,1,30,0,0,1,24658,152,193,1
320445,1,34,1,45,0,0,1,24749,154,49,1
320456,1,47,1,28,0,0,1,45612,26,193,1
320464,0,69,1,28,0,0,1,43333,124,87,1
320468,0,49,1,28,0,2,1,26535,26,223,1
320488,1,56,1,28,0,0,1,51944,26,65,1
320496,1,53,1,28,0,2,1,32219,26,48,1
320498,1,38,1,41,0,0,1,34162,26,24,1
320513,0,22,1,3,0,0,1,26794,124,200,1
320529,0,44,1,9,0,0,1,12138,26,26,1
320531,1,32,1,8,0,1,1,34194,124,52,1
320537,1,47,1,35,0,0,1,2630,157,84,1
320555,1,24,1,45,0,0,1,2630,156,187,1
320561,0,60,1,28,0,0,1,48728,116,95,1
320566,1,39,1,8,0,2,1,30585,156,210,1
320586,1,78,1,28,0,2,1,40479,122,53,1
320594,0,44,1,28,0,0,1,46260,26,102,1
320605,0,23,1,36,0,1,1,44000,152,147,1
320610,0,52,1,28,0,0,1,29166,124,26,1
320611,1,31,1,46,0,1,1,31882,154,173,1
320625,1,52,1,41,0,0,1,36133,26,27,1
320629,0,60,1,9,0,0,1,2630,156,175,1
320634,0,48,1,12,0,0,1,2630,157,31,1
320636,1,56,1,28,0,2,1,42236,26,16,1
320642,1,57,1,47,0,0,1,32096,26,298,1
320651,1,52,1,48,0,0,1,2630,124,102,1
320659,0,36,1,23,0,0,1,25169,26,268,1
320662,1,46,1,46,0,0,1,25803,124,273,1
320674,0,48,1,28,0,2,1,26885,26,116,1
320676,1,42,1,28,0,0,1,32039,122,114,1
320677,1,57,1,45,0,0,1,24214,26,175,1
320678,1,54,1,28,0,0,1,46550,122,231,1
320686,0,41,1,13,0,0,1,22290,26,215,1
320694,1,54,1,18,0,0,1,2630,124,249,1
320705,1,53,1,28,0,2,1,40348,25,235,1
320714,0,40,1,28,0,0,1,43739,26,96,1
320725,0,43,1,28,0,0,1,29490,156,23,1
320728,1,52,1,28,0,2,1,59941,26,180,1
320742,1,69,1,28,0,2,1,72279,26,64,1
320745,1,55,1,28,0,0,1,52859,26,193,1
320748,1,47,1,28,0,0,1,46242,124,243,1
320749,1,47,1,33,0,0,1,30948,26,132,1
320759,0,32,1,28,0,0,1,22826,124,270,1
320763,1,43,1,28,0,0,1,42001,26,212,1
320770,1,40,1,31,0,0,1,2630,157,74,1
320777,1,38,1,8,0,0,1,73699,26,114,1
320783,1,31,1,30,0,1,1,35545,124,212,1
320798,1,42,1,47,0,0,1,34927,124,279,1
320804,1,75,1,28,0,2,1,71030,26,189,1
320807,1,58,1,8,0,0,1,41210,26,144,1
320818,1,38,1,46,0,0,1,26477,124,291,1
320832,1,34,1,46,0,0,1,20928,157,188,1
320845,1,64,1,41,0,2,1,51072,26,87,1
320846,0,45,1,28,0,0,1,51857,26,128,1
320847,1,37,1,28,0,0,1,47762,31,97,1
320848,0,38,1,41,0,0,1,38911,124,64,1
320849,1,49,1,18,0,0,1,2630,124,218,1
320851,0,46,1,8,0,0,1,33798,124,110,1
320855,1,60,1,28,0,0,1,29089,26,203,1
320856,0,38,1,18,0,0,1,2630,124,51,1
320861,0,37,1,15,0,0,1,23552,26,124,1
320879,1,39,1,28,0,0,1,30037,124,192,1
320884,1,27,1,41,0,1,1,30624,26,123,1
320886,1,67,1,29,0,0,1,38974,26,72,1
320889,1,34,1,14,0,0,1,25114,26,57,1
320894,1,69,1,28,0,0,1,69856,124,285,1
320897,0,22,1,28,0,0,1,75238,124,20,1
320900,1,58,1,52,0,0,1,36806,26,194,1
320904,1,42,1,8,0,0,1,30227,26,210,1
320908,0,52,1,28,0,0,1,81861,124,238,1
320913,1,40,1,28,0,0,1,45428,26,76,1
320914,1,45,1,41,0,0,1,32124,26,11,1
320919,1,36,1,33,0,0,1,2630,124,289,1
320922,1,66,1,28,0,2,1,41717,24,265,1
320924,1,58,1,28,0,0,1,26308,26,208,1
320939,1,57,1,35,0,2,1,37595,124,72,1
320951,0,36,1,28,0,2,1,2630,156,87,1
320958,0,47,1,28,0,0,1,50817,26,242,1
320962,1,24,1,17,0,1,1,93242,152,128,1
320967,1,21,1,8,0,0,1,33625,154,220,1
320977,1,42,1,47,0,0,1,37607,124,137,1
320980,1,55,1,41,0,0,1,39270,26,33,1
320987,1,47,1,28,0,0,1,39312,26,46,1
320990,1,40,1,32,0,0,1,30410,124,22,1
320996,1,34,1,33,0,0,1,23004,124,253,1
321002,1,43,1,28,0,0,1,28528,124,245,1
321017,0,63,1,15,0,0,1,2630,124,125,1
321019,1,23,1,11,0,0,1,24174,124,121,1
321032,0,43,1,8,0,0,1,32383,124,160,1
321036,1,50,1,28,0,0,1,41840,26,121,1
321061,1,41,1,28,0,0,1,42286,124,209,1
321068,0,24,1,27,0,1,1,36026,152,88,1
321084,1,29,1,28,0,0,1,30562,61,286,1
321086,0,35,1,39,0,0,1,2630,157,299,1
321089,1,61,1,28,0,0,1,39491,26,228,1
321091,1,42,1,28,0,0,1,67573,25,11,1
321097,1,37,1,10,0,0,1,2630,154,183,1
321103,1,21,1,28,0,0,1,47458,154,250,1
321113,0,28,1,28,0,1,1,2630,158,195,1
321146,0,38,1,28,0,0,1,2630,26,130,1
321161,1,56,1,46,0,0,1,2630,26,163,1
321178,1,48,1,28,0,0,1,53793,26,134,1
321193,0,67,1,11,0,0,1,31582,26,263,1
321208,1,23,1,11,0,1,1,17839,152,33,1
321210,1,50,1,28,0,0,1,43167,26,163,1
321238,1,44,1,28,0,0,1,39076,26,224,1
321239,0,47,1,28,0,0,1,31289,26,246,1
321244,0,42,1,28,0,0,1,39641,124,28,1
321251,0,41,1,28,0,0,1,36219,124,25,1
321259,0,35,1,28,0,2,1,29209,26,139,1
321268,0,57,1,38,0,0,1,49035,124,126,1
321281,1,44,1,48,0,0,1,2630,124,97,1
321283,1,62,1,8,0,0,1,85055,26,250,1
321285,0,55,1,29,0,0,1,2630,26,50,1
321296,1,48,1,1,0,0,1,2630,26,26,1
321300,1,49,1,28,0,0,1,28905,124,212,1
321319,1,24,1,28,0,1,1,31663,124,114,1
321322,1,38,1,21,0,0,1,23316,26,195,1
321328,1,54,1,14,0,0,1,2630,26,109,1
321338,1,25,1,8,0,1,1,34745,152,89,1
321374,1,28,1,28,0,0,1,24326,156,123,1
321383,0,40,1,11,0,0,1,2630,157,84,1
321385,0,46,1,8,0,0,1,46695,7,70,1
321394,1,45,1,5,0,0,1,33696,26,11,1
321415,1,60,1,46,0,0,1,27787,26,30,1
321417,0,52,1,41,0,0,1,36688,124,24,1
321422,0,23,1,11,0,1,1,26515,152,122,1
321424,0,69,1,28,0,2,1,36521,122,144,1
321428,1,55,1,28,0,0,1,31754,124,69,1
321439,0,54,1,28,0,0,1,2630,26,137,1
321441,0,40,1,8,0,0,1,34799,124,167,1
321464,1,43,1,28,0,0,1,47665,124,204,1
321487,1,53,1,28,0,0,1,50016,122,165,1
321494,1,35,1,41,0,0,0,19399,26,164,1
321500,1,52,1,41,0,0,1,35772,26,240,1
321505,1,23,1,46,0,1,1,28864,152,123,1
321513,1,45,1,50,0,0,1,22596,124,231,1
321522,0,48,1,15,0,0,1,31943,124,56,1
321523,0,46,1,28,0,0,1,28059,26,59,1
321536,0,55,1,28,0,2,1,44149,59,244,1
321555,1,52,1,46,0,0,1,2630,156,194,1
321557,1,35,1,11,0,0,1,2630,124,230,1
321577,1,25,1,18,0,1,1,23084,152,239,1
321595,1,39,1,48,0,0,1,2630,26,65,1
321596,1,52,1,26,0,2,1,25550,124,195,1
321597,1,47,1,48,0,0,1,2630,26,85,1
321606,1,41,1,41,0,0,1,24722,12,285,1
321611,1,24,1,28,0,1,1,39880,26,231,1
321618,1,25,1,46,0,1,1,24735,152,21,1
321622,1,35,1,28,0,0,1,28214,152,100,1
321625,1,25,1,18,0,1,1,33608,152,189,1
321648,0,47,1,3,0,0,1,38509,124,68,1
321654,1,46,1,46,0,0,1,25133,124,150,1
321661,1,23,1,29,0,1,1,2630,124,74,1
321662,1,47,1,46,0,0,1,27027,155,259,1
321666,0,70,1,28,0,0,1,39978,3,207,1
321693,0,23,1,37,0,1,1,31147,152,134,1
321698,0,76,1,35,0,0,1,2630,26,17,1
321710,0,41,1,28,0,0,1,42994,124,183,1
321712,0,37,1,8,0,0,1,25325,124,47,1
321720,1,45,1,29,0,0,1,29744,26,19,1
321723,1,50,1,8,0,0,1,49750,157,112,1
321731,0,37,1,28,0,0,1,28418,26,245,1
321737,1,43,1,28,0,0,1,42955,124,29,1
321747,0,53,1,8,0,0,1,38553,124,115,1
321751,0,45,1,28,0,0,1,32779,30,275,1
321758,1,39,1,3,0,0,1,24645,26,268,1
321766,1,56,1,28,0,0,1,71340,26,100,1
321767,0,44,1,28,0,0,1,28893,124,234,1
321775,0,27,1,28,0,0,1,24102,124,188,1
321780,0,38,1,46,0,0,1,23231,124,39,1
321787,0,63,1,28,0,2,1,36057,122,72,1
321805,1,40,1,45,0,0,1,29831,124,220,1
321806,1,38,1,28,0,0,1,52178,124,76,1
321810,0,43,1,43,0,0,1,23844,155,220,1
321814,1,42,1,41,0,0,1,25694,124,278,1
321822,1,57,1,8,0,0,1,31406,124,139,1
321832,0,39,1,11,0,0,1,25323,26,25,1
321838,1,22,1,17,0,0,1,2630,156,181,1
321845,0,42,1,28,0,0,1,39767,124,16,1
321867,1,38,1,8,0,0,1,28696,124,141,1
321880,1,52,1,50,0,0,1,26838,124,103,1
321915,1,67,1,28,0,2,1,49294,26,81,1
321918,1,30,1,28,0,1,1,31108,124,131,1
321935,0,39,1,28,0,0,1,25233,26,261,1
321940,1,42,1,41,0,0,1,30437,124,94,1
321943,1,28,1,48,0,1,1,2630,160,245,1
321963,0,41,1,7,0,0,1,2630,156,121,1
321972,0,23,1,27,0,1,1,32474,152,10,1
321978,1,41,1,28,0,0,1,40458,124,114,1
321990,1,49,1,33,0,2,1,28844,26,69,1
322016,1,59,1,28,0,0,1,62606,122,276,1
322021,0,56,1,28,0,0,1,2630,124,188,1
322030,1,32,1,46,0,1,1,34841,124,254,1
322035,1,36,1,36,0,0,1,36638,124,99,1
322048,0,45,1,28,0,0,1,32005,26,77,1
322050,1,34,1,28,0,0,1,33077,26,47,1
322057,1,32,1,32,0,1,1,2630,156,207,1
322059,0,36,1,28,0,0,1,50078,122,130,1
322068,0,43,1,28,0,0,1,2630,124,38,1
322078,1,42,1,28,0,0,1,44683,59,29,1
322089,1,45,1,46,0,0,1,40705,124,167,1
322090,1,45,1,8,0,2,1,43196,124,71,1
322094,1,54,1,46,0,0,1,2630,26,87,1
322099,1,25,1,45,0,0,1,22358,124,252,1
322109,0,43,1,36,0,0,1,2630,157,214,1
322112,0,32,1,43,0,1,1,34746,124,85,1
322121,1,37,1,2,0,0,1,33892,124,57,1
322130,1,61,1,28,0,2,1,84028,3,157,1
322142,1,42,1,37,0,0,1,2630,152,294,1
322150,0,33,1,28,0,0,1,39673,157,29,1
322158,0,31,1,28,0,1,1,23000,163,198,1
322166,1,55,1,28,0,2,1,33063,26,238,1
322199,0,28,1,27,0,1,1,2630,160,39,1
322201,0,62,1,28,0,2,1,56870,26,90,1
322205,1,46,1,28,0,0,1,37748,26,21,1
322209,1,57,1,28,0,0,1,39303,158,252,1
322213,1,45,1,28,0,0,1,2630,26,185,1
322214,1,47,1,28,0,0,1,2630,26,20,1
322224,1,50,1,8,0,0,1,65876,26,274,1
322243,1,51,1,8,0,0,1,2630,26,228,1
322251,1,50,1,7,0,0,1,2630,124,166,1
322256,1,44,1,28,0,0,1,33816,26,45,1
322262,0,30,1,28,0,1,1,38263,26,89,1
322278,0,46,1,28,0,0,1,33573,26,76,1
322291,1,58,1,33,0,2,1,32112,26,40,1
322302,0,55,1,28,0,0,1,35938,122,91,1
322309,1,45,1,28,0,0,1,42355,124,77,1
322313,1,38,1,28,0,0,1,33066,26,47,1
322343,0,73,1,14,0,0,1,31740,124,41,1
322350,0,44,1,41,0,0,1,42572,156,222,1
322368,0,50,1,41,0,0,1,39643,124,161,1
322378,1,47,1,46,0,0,1,20714,11,104,1
322391,0,37,1,4,0,0,1,32820,124,255,1
322395,0,51,1,28,0,0,1,55740,26,132,1
322398,1,44,1,28,0,0,1,2630,26,240,1
322403,1,38,1,28,0,0,1,187756,124,209,1
322419,1,25,1,28,0,1,1,23653,124,192,1
322421,0,22,1,32,0,1,1,26977,152,267,1
322438,0,51,1,28,0,0,1,21764,163,87,1
322453,1,62,1,28,0,2,1,30070,124,227,1
322458,1,72,1,4,0,0,1,27660,26,50,1
322462,1,37,1,46,0,0,1,29475,26,155,1
322465,0,59,1,43,0,0,1,2630,124,72,1
322471,1,40,1,28,0,2,1,43713,124,270,1
322474,1,41,1,41,0,0,1,47846,26,110,1
322475,0,62,1,8,0,2,1,36675,7,121,1
322478,1,46,1,50,0,2,1,36698,124,70,1
322480,1,46,1,28,0,0,1,31482,155,141,1
322492,1,52,1,8,0,0,1,40238,124,125,1
322496,0,56,1,41,0,0,1,39355,157,113,1
322503,1,40,1,28,0,0,1,61826,122,54,1
322518,1,31,1,33,0,0,1,2630,124,293,1
322543,1,43,1,45,0,0,1,32096,44,228,1
322546,0,37,1,28,0,0,1,39451,139,87,1
322547,1,22,1,20,0,1,1,2630,152,89,1
322550,1,36,1,8,0,0,1,34954,7,165,1
322553,0,38,1,28,0,0,1,33745,124,240,1
322556,0,70,1,28,0,0,1,49977,125,217,1
322558,1,48,1,28,0,0,1,33905,26,102,1
322573,1,54,1,28,0,0,1,2630,26,103,1
322575,0,30,1,8,0,1,1,2630,152,25,1
322585,0,46,1,19,1,0,1,2630,157,131,1
322597,1,39,1,46,0,0,1,36077,26,267,1
322599,1,37,1,33,0,0,1,29529,124,194,1
322600,0,22,1,3,0,1,1,34435,160,249,1
322617,0,30,1,24,0,0,1,28635,124,209,1
322625,0,39,1,28,0,0,1,53581,26,173,1
322656,0,56,1,28,0,2,1,51192,124,40,1
322661,0,32,1,3,0,0,1,2630,157,254,1
322703,0,33,1,15,0,0,1,2630,157,171,1
322706,0,46,1,41,0,0,1,36521,124,243,1
322722,1,41,1,46,0,0,1,2630,124,116,1
322732,0,59,1,41,0,0,1,38447,26,260,1
322749,1,61,1,29,0,0,1,2630,156,166,1
322759,0,70,1,38,0,0,1,2630,124,239,1
322769,0,54,1,46,0,0,1,26618,26,142,1
322770,1,40,1,28,0,0,1,34908,26,117,1
322772,1,48,1,28,0,0,1,40052,26,137,1
322773,0,29,1,41,0,1,1,24908,124,156,1
322785,1,56,1,28,0,2,1,34389,124,24,1
322811,1,29,1,8,0,0,1,2630,157,224,1
322813,0,30,1,28,0,0,1,40434,163,103,1
322824,0,43,1,28,0,0,1,61724,26,217,1
322830,1,47,1,36,0,0,1,2630,157,32,1
322856,1,44,1,28,0,0,1,50454,124,154,1
322863,1,48,1,41,0,0,1,53768,26,197,1
322864,0,40,1,28,0,0,1,2630,26,92,1
322872,0,31,1,16,0,1,1,23857,124,246,1
322875,0,75,1,3,0,0,1,2630,157,267,1
322876,1,56,1,46,0,0,1,31367,26,27,1
322882,0,41,1,28,0,0,1,37429,124,277,1
322888,0,32,1,28,0,0,1,56201,26,183,1
322889,0,33,1,11,0,0,1,2630,157,135,1
322897,1,36,1,24,0,0,1,31510,124,114,1
322898,0,53,1,8,0,0,1,2630,154,265,1
322902,1,50,1,28,0,0,1,2630,124,291,1
322904,1,45,1,28,0,0,1,23672,26,214,1
322913,0,53,1,28,0,0,1,29169,124,78,1
322914,0,41,1,35,0,0,1,2630,26,291,1
322922,1,45,1,47,0,0,1,31546,124,18,1
322936,1,41,1,20,0,0,1,2630,26,56,1
322944,1,43,1,32,0,0,1,36696,124,277,1
322945,1,36,1,46,0,0,1,29018,26,226,1
322963,1,41,1,28,0,0,1,69356,124,215,1
322971,0,30,1,28,0,1,1,28758,124,277,1
322972,0,41,1,28,0,0,1,76698,122,131,1
322994,0,23,1,28,0,1,1,34112,152,232,1
323006,1,34,1,28,0,0,1,2630,26,79,1
323018,1,51,1,28,0,0,1,64469,26,37,1
323023,0,41,1,28,0,0,1,40270,61,204,1
323024,1,44,1,3,0,0,1,34105,124,292,1
323039,0,73,1,46,0,0,1,42282,26,198,1
323044,0,34,1,32,0,0,1,30990,156,142,1
323065,1,55,1,28,0,2,1,51447,124,53,1
323066,0,31,1,34,0,0,1,2630,157,177,1
323074,1,51,1,48,0,0,1,2630,155,58,1
323079,0,39,1,28,0,0,1,27348,35,142,1
323089,0,40,1,3,0,0,1,23775,154,28,1
323096,0,69,1,28,0,2,1,56584,124,82,1
323112,1,31,1,28,0,0,1,42696,26,210,1
323124,1,62,1,28,0,0,1,46740,26,261,1
323126,1,72,1,50,0,0,1,60527,8,215,1
323130,1,46,1,28,0,0,1,57699,124,288,1
323131,1,28,1,28,0,2,1,2630,156,266,1
323132,0,33,1,18,0,1,1,34193,26,243,1
323143,0,21,1,5,0,1,1,29791,160,116,1
323147,1,35,1,7,0,0,1,30186,154,249,1
323150,1,48,1,8,0,0,1,41911,26,143,1
323164,1,36,1,28,0,0,1,28210,124,238,1
323167,1,41,1,11,0,0,1,23999,120,108,1
323170,1,45,1,28,0,2,1,51542,26,172,1
323181,1,49,1,20,0,0,1,2630,124,230,1
323184,1,53,1,28,0,0,1,33405,26,97,1
323199,1,43,1,28,0,0,1,22103,124,138,1
323201,1,44,1,28,0,0,1,33889,26,173,1
323214,0,46,1,28,0,0,1,50633,122,287,1
323222,1,27,1,5,0,0,1,2630,154,139,1
323232,0,50,1,28,0,0,1,54086,26,234,1
323266,0,40,1,22,0,0,1,2630,124,203,1
323268,0,31,1,47,0,0,1,40424,154,276,1
323270,0,38,1,28,0,0,1,42023,122,137,1
323273,1,49,1,28,0,0,1,40280,26,13,1
323274,0,38,1,28,0,0,1,33778,124,169,1
323283,1,54,1,8,0,2,1,2630,26,45,1
323302,0,56,1,28,0,0,1,40815,25,200,1
323309,1,35,1,28,0,0,1,69856,122,238,1
323310,1,45,1,2,0,0,1,29044,124,143,1
323313,1,31,1,28,0,0,1,37560,154,286,1
323314,1,33,1,28,0,1,1,51041,124,136,1
323316,1,55,1,28,0,0,1,2630,26,274,1
323319,0,44,1,20,0,0,1,2630,124,46,1
323320,1,45,1,50,0,0,1,34482,8,95,1
323338,0,51,1,28,0,2,1,39610,26,255,1
323343,0,49,1,38,0,0,1,2630,26,234,1
323353,0,41,1,29,0,0,1,24541,124,125,1
323364,0,55,1,28,0,2,1,49176,122,252,1
323378,0,37,1,28,0,0,1,33151,124,115,1
323393,1,74,1,28,0,2,1,58419,26,278,1
323404,1,36,1,46,0,0,1,29741,124,174,1
